simFrame,simTime,id.0,lateralDist.0,type.0,color.0,id.1,lateralDist.1,type.1,color.1,id.2,lateralDist.2,type.2,color.2,id.3,lateralDist.3,type.3,color.3,id.4,lateralDist.4,type.4,color.4,id.5,lateralDist.5,type.5,color.5,id.6,lateralDist.6,type.6,color.6,id.7,lateralDist.7,type.7,color.7,id.8,lateralDist.8,type.8,color.8,id.9,lateralDist.9,type.9,color.9,id.10,lateralDist.10,type.10,color.10,id.11,lateralDist.11,type.11,color.11,id.12,lateralDist.12,type.12,color.12,id.13,lateralDist.13,type.13,color.13
12,+1.0999999754130840e-01,0,+1.5730028152465820e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169971466064453e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664381980895996e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
13,+1.1999999731779099e-01,0,+1.5730028152465820e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169971466064453e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664381980895996e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
14,+1.2999999709427357e-01,0,+1.5730028152465820e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169971466064453e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664381980895996e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
15,+1.3999999687075615e-01,0,+1.5730028152465820e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169971466064453e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664381980895996e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
16,+1.4999999664723873e-01,0,+1.5730028152465820e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169971466064453e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664381980895996e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
17,+1.5999999642372131e-01,0,+1.5730028152465820e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169971466064453e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664381980895996e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
18,+1.6999999620020390e-01,0,+1.5730028152465820e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169971466064453e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664381980895996e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
19,+1.7999999597668648e-01,0,+1.5730029344558716e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169971466064453e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664381980895996e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
20,+1.8999999575316906e-01,0,+1.5730029344558716e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169971466064453e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664381980895996e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
21,+1.9999999552965164e-01,0,+1.5730029344558716e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169971466064453e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664381980895996e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
22,+2.0999999530613422e-01,0,+1.5730029344558716e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169971466064453e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664381980895996e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
23,+2.1999999508261681e-01,0,+1.5730029344558716e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169971466064453e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664381980895996e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
24,+2.2999999485909939e-01,0,+1.5730029344558716e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169971466064453e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664381980895996e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
25,+2.3999999463558197e-01,0,+1.5730029344558716e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169971466064453e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664381980895996e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
26,+2.4999999441206455e-01,0,+1.5730029344558716e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169971466064453e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664381980895996e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
27,+2.5999999418854713e-01,0,+1.5730029344558716e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169971466064453e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664381980895996e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
28,+2.6999999396502972e-01,0,+1.5730029344558716e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169971466064453e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664381980895996e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
29,+2.7999999374151230e-01,0,+1.5730029344558716e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169971466064453e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664381980895996e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
30,+2.8999999351799488e-01,0,+1.5730028152465820e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169971466064453e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664381980895996e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
31,+2.9999999329447746e-01,0,+1.5730028152465820e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169971466064453e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664381980895996e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
32,+3.0999999307096004e-01,0,+1.5730028152465820e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169971466064453e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664381980895996e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
33,+3.1999999284744263e-01,0,+1.5730028152465820e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169972658157349e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664381980895996e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
34,+3.2999999262392521e-01,0,+1.5730026960372925e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169972658157349e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664377212524414e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
35,+3.3999999240040779e-01,0,+1.5730025768280029e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169973850250244e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664377212524414e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
36,+3.4999999217689037e-01,0,+1.5730025768280029e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169973850250244e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664377212524414e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
37,+3.5999999195337296e-01,0,+1.5730024576187134e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169975042343140e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664377212524414e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
38,+3.6999999172985554e-01,0,+1.5730024576187134e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169976234436035e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664377212524414e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
39,+3.7999999150633812e-01,0,+1.5730023384094238e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169976234436035e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664377212524414e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
40,+3.8999999128282070e-01,0,+1.5730022192001343e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169978618621826e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664372444152832e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
41,+3.9999999105930328e-01,0,+1.5730019807815552e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169979810714722e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664372444152832e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
42,+4.0999999083578587e-01,0,+1.5730017423629761e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169982194900513e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664367675781250e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
43,+4.1999999061226845e-01,0,+1.5730013847351074e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169985771179199e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664367675781250e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
44,+4.2999999038875103e-01,0,+1.5730010271072388e+00,                      2,                      1,-99.99,-99.99,-99.99,-99.99,2.0,-1.7169990539550781e+00,                      1,                      1,-99.99,-99.99,-99.99,-99.99,4.0,+5.0664362907409668e+00,                      1,                      3,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
